text,stereotype,baseline_pred,baseline_prob1,context_pred,context_prob1,baseline_correct,context_correct,verdict
"Dentro de poco los españoles se irán y quedarán solo moros.
Cay muchas personas que están por motivos de trabajo y con tiempo establecido, en cuanto cumplan contrato se van.",1,0,0.0011345456587150693,0,0.3633148670196533,0,0,tie
"En los setenta, a una ocupación similar a la que está sucediendo en Canarias, creo que la llamaron ""la marcha verde""",1,0,0.0008872036705724895,0,0.05661342293024063,0,0,tie
"Pero no sé. Imagina, por un momento, que los han traído pagándoles viaje y estancia para luego llevarlos a la península. Porque alguien con mucho poder quiere hacer algo con violencia contra los nativos del lugar y los necesita. Entonces podríamos entender algo.",0,1,0.9995150566101074,1,0.9715341925621033,0,0,tie
"El corán lo dice, conquistarán cn el vientre de sus mujeres y se reproducen cm ratas, ya no solo son los que llegan ilegales, tmb los que viven aki y no se adaptan esperando la mierda de la guerra santa, no es un cuento es real y lo he escuchado de boca de muchos moros, ej. Ceuta",1,1,0.9996354579925537,1,0.9673094153404236,1,1,tie
"Pues  cuando sea necesario cojeremos un avioncito todos los patriotas que sean necesarios y los sacaremos de alli a hostias, se acabó el pacifismo ya!",1,1,0.7758198976516724,1,0.6429981589317322,1,1,tie
"- Enhorabuena , Que Disfruten Lo Votado ejejejejejej",0,0,0.0013878464233130217,0,0.1532144695520401,1,1,tie
"Y ahora quien soluciona esto, quien nos devuelve nuestra tierra, nuestra identidad como pueblo canario y español?.",1,1,0.7207840085029602,1,0.7040748000144958,1,1,tie
"Asi toman nuestras casas !!! Posesion pacífica lo llaman.
Ya está bien !! Un clan de magrebíes nos ocupó nuestro piso con impunidad total por 16 meses. ¿Donde creeis q se van a instalar? En nuestras casas !!!
#leyantiocupas #OcuparEsDelito
#SanchezCedeTuCasa",1,1,0.9995173215866089,1,0.9723919034004211,1,1,tie
Lo hicieron con el Sáhara y lo repiten,1,0,0.0028586452826857567,0,0.27614468336105347,0,0,tie
Esto lo vengo anunciando hace mucho tiempo una Yihad en toda regla .:. No perdonaron nunca la expulsión ... al tiempo,1,0,0.0018771046306937933,0,0.15346983075141907,0,0,tie
Prepárense!!! Porque otro Cid Campeador no creo que lo tengan disponible!!!,0,0,0.0023593194782733917,0,0.16623616218566895,1,1,tie
"¿Cuál es el partido más votado en Canarias en las últimas generales? ¿Y el tercero?
Pues eso: a disfrutar lo votado. La pena es que también lo disfrutan los que no les han votado.",0,0,0.000953222974203527,0,0.04041110351681709,1,1,tie
La toma “consentida” por el gobierno diría yo!!,1,0,0.000680869969073683,0,0.05227617174386978,0,0,tie
Mentira.  Vivo en lanzarote.  El no. No le crean.. Lo que si supera a los canarios son los peninsulares.. Buenos días..,0,0,0.1897830069065094,0,0.28854140639305115,1,1,tie
Con la ayuda de los títeres de NOM.,0,0,0.005459608975797892,0,0.06107710301876068,1,1,tie
"Ahora la moda es ""mi hermana me ha dicho""
Pues tu hermana me ha dicho que eres un pirata (no tienes luces) que te digo una cosa los que andan por la calle son los Canarios, los marroquíes se han quedado con sus casas. RETRASADO",0,1,0.9978622794151306,1,0.5961612462997437,0,0,tie
"Aquí un conejero que te pasa los datos

Púdrete fascista!!! URL",0,0,0.0017381368670612574,0,0.09797375649213791,1,1,tie
"Y estos políticos de mierda, aplaudiendo con las orejas; es que ESPAÑA es demasiado grande para ellos.",0,0,0.004611708223819733,0,0.07096198946237564,1,1,tie
"ocupación por las bravas.
Se entiende como ""TOMA PACÍFICA"" la arribada diaria de numerosas barcazas con una media de 400 a 600 moros.
Me comenta mi hermana que en todo el sur de Tenerife (una de las dos islas mayores) la situación de tantos miles de moros deambulando y",1,1,0.9978122711181641,1,0.7387447357177734,1,1,tie
"malviviendo por las calles es cada día más preocupante. Hay zonas controladas por ellos, que exigen derechos y lo que no lo son, como la reclamación de ""sus derechos territoriales"", y muchísimos canarios empiezan a tener miedo de verdad. Dícen que no hay fuerzas políticas, ni",1,1,0.9990893602371216,1,0.8861126899719238,1,1,tie
"a en *otras cosas*,, mientras no lleguen a la Moncloa y les muevan las sillas...
Es alucinante, casi 7000 inmigrantes en el listado, con una paga alucinante, que nadie tendremos en la jubilación, a pesar de trabajar 40 Años. Difundirlo si os parece bien, se tiene que enterar",1,1,0.9734597206115723,1,0.7901407480239868,1,1,tie
"muchísima gente, algo hay que hacer.
 Nota
*URGENTE* :
 _*Guardia civil*_

Pasar a todos los contactos posibles..

Se está ocultando o se dan datos disminuidos... están entrando millares de nigerianos (o negros) y musulmanes violentamente en nuestras fronteras del sur de España",1,1,0.9996886253356934,1,0.9684959053993225,1,1,tie
Ya dijeron conquistaremos con el vientre de nuestras mujeres,1,0,0.17347954213619232,0,0.4752187430858612,0,0,tie
"alucinante, que nadie tendremos en la jubilación, a pesar de trabajar 40 Años. Difundirlo si os parece bien, se tiene que enterar muchísima gente, algo hay que hacer.
 Nota *URGENTE*

Pasar a todos los contactos posibles..

Se está ocultando o se dan datos disminuidos...",1,0,0.008148016408085823,0,0.04701290279626846,0,0,tie
"poco a poco, sin prisas. A ellos no les preocupa el reloj. Son como la gota de agua que no deja de caer, es decir, que cae de manera permanente y llega a perforar una placa de acero de 1 metro de espesor.

Es alucinante, casi 7000 inmigrantes en el listado, con una paga",1,1,0.9988707900047302,1,0.910298764705658,1,1,tie
"a pesar de trabajar 40 Años. Difundirlo si os parece bien, se tiene que enterar muchísima gente, algo hay que hacer.
 Nota *URGENTE*

Pasar a todos los contactos posibles..

Se está ocultando o se dan datos disminuidos... están entrando millares de musulmanes violentamente en",1,1,0.9996163845062256,1,0.9749669432640076,1,1,tie
"importa el reloj. Son como la gota de agua que no deja de caer, es decir, que cae de manera permanente y llega a perforar una placa de acero de 1 metro de espesor.

Es alucinante, casi 7000 inmigrantes en el listado, con una paga alucinante, que nadie tendremos en la jubilación,",1,1,0.9461947679519653,1,0.7321844696998596,1,1,tie
"Es alucinante, casi 7000 inmigrantes en el listado, con una paga alucinante, que nadie tendremos en la jubilación, a pesar de trabajar 40 Años.",1,0,0.03693299740552902,1,0.5761992931365967,0,1,context_wins
"Difundirlo si os parece bien, se tiene que enterar muchísima gente, algo hay que hacer.
 Nota *URGENTE*

Pasar a todos los contactos posibles..",0,1,0.8891587257385254,0,0.14987117052078247,0,1,context_wins
"Han robado en una iglesia. Manejan dinero, les proporcionan móviles y están viviendo en hoteles. Los canarios  piden auxilio, los medios de comunicación no están hablando de ello.",1,1,0.9986238479614258,1,0.8585044145584106,1,1,tie
"Es una estrategia marroquí, empieza a dar resultados: la toma 'pacífica'  de territorios. Se entiende como 'toma pacífica' la llegada diaria a las islas de numerosas barcazas con una media de 400 a 600 musulmanes.",1,1,0.9995912909507751,1,0.9715240597724915,1,1,tie
"En el sur de Tenerife la situación de tantos miles de marroquíes deambulando y malviviendo por las calles en algunos pueblos costeros, es cada día más preocupante. Hay zonas controladas por ellos, exigen derechos y lo que no lo son, como ""sus derechos territoriales"".",1,1,0.9996514320373535,1,0.9781503081321716,1,1,tie
"Los canarios empiezan a tener miedo de verdad. No hay fuerzas políticas, ni policiales, ni legales, para empezar a resolver la situación creada. Y al parecer ni voluntad de hacerlo.",1,0,0.0018279568757861853,0,0.1468486338853836,0,0,tie
"En la península parece que no les preocupa lo más mínimo. Grave error. Una vez controlen las islas irán a la península a reclamar más ""territorios"". A ellos no les preocupa el reloj. Son como la gota de agua que no deja de caer.",1,1,0.9992362260818481,1,0.9292764067649841,1,1,tie
"Casi 7000 inmigrantes en el listado, con una paga alucinante, que muchos no tendremos en la jubilación, a pesar de trabajar 40 Años. Hay que difundir todo esto, se tiene que enterar toda la gente, algo hay que hacer.",1,1,0.8504623174667358,1,0.6771726012229919,1,1,tie
"Se está ocultando o se dan datos disminuidos... están entrando millares de musulmanes violentamente en nuestras fronteras del sur de España. Cientos de guardias civiles heridos y de baja por agresiones graves, ocultándose, Guardia Civil pide apoyo y no lo hay, desbordados.",1,1,0.999653697013855,1,0.9770251512527466,1,1,tie
"Las TV/radios silenciadas, y partidos políticos son cómplices igualmente. Es una operación que va a acabar arrasando Europa y su cultura.
Cuando puedan organizarse todos los que van entrando quizás habrá alzamiento armado violento contra los españoles, y no se podrá evitar.",1,1,0.9980869293212891,1,0.9621374607086182,1,1,tie
"Nota *URGENTE*
Pasar a todos los contactos posibles..

Se está ocultando o se dan datos disminuidos... están entrando millares de musulmanes violentamente en nuestras fronteras del sur de España. Cientos de guardias civiles heridos y de baja por agresiones graves, ocultándose...",1,1,0.9996707439422607,1,0.9772207736968994,1,1,tie
"Es alucinante, casi 7000 inmigrantes en el listado, con una paga que nadie tendremos en la jubilación, a pesar de trabajar 40 Años. Difundirlo si os parece bien, se tiene que enterar la gente, algo hay que hacer.",1,0,0.018556375056505203,1,0.5623812675476074,0,1,context_wins
"Es descorazonador ver tanto odio hacia personas que solo buscan sobrevivir. Es horrible ver tanto odio que no distingue e incluye a niñxs y bebés. Yo he perdido la fe en la humanidad del todo.
Paren el mundo que yo me bajo 😔😔😔",1,0,0.37865445017814636,0,0.4692763388156891,0,0,tie
"Hay que recordarlo a l@s pseudo-cristian@s,aunque a veces la izquierda atea sea mejor que la derecha cristiana a nivel social,también hay iglesia de izquierdas que lucha contra La Iglesia de derechas y creo que es mayoría…Ningún inmigrante es ilegal…",0,1,0.9951310157775879,0,0.414700984954834,0,1,context_wins
"Estos son la carne de cañon para una invasion ilegal que cada Estado tiene la obligación de frenar. Ademas, una inmigracion de semejante escalada podria arruinar la economia de España. Entienden eso? Al estado se lo gobierna con politica, no con etica",1,1,0.9996050000190735,1,0.9675136208534241,1,1,tie
"Lo que la gente todavía no sabe es que esos que hoy entran así, serán los que nos paguen las pensiones.
En 10/15 años España se queda sin profesionales de oficios que sepan trabajar.
No hay relevo generacional. Y si no hay, de algún sitio tendrán que venir.
Como fueron de aquí.",1,0,0.12429143488407135,0,0.4555329382419586,0,0,tie
"Nacho, diferenciamos inmigración legal de la ilegal, o no? Los que hace años se fueron de aquí TODOS se fueron legalmente en busca de trabajo",1,0,0.002559032291173935,0,0.15100622177124023,0,0,tie
"No conozco a nadie que critique a uno de fuera que tenga un trabajo, a nadie 🤷🏼‍♂️",0,0,0.003595448564738035,0,0.2393764853477478,1,1,tie
En Turquía hay cinco millones de refugiados sirios pagados por la unión europea para que no pasen a Europa. Son ilegales sí como los europeos que huyeron a América en la primera y segunda guerra mundial.,0,1,0.9984251260757446,1,0.766733705997467,0,0,tie
"Está usted equivocado de medio a medio. Los inmigrantes, legales e ilegales, consumen muchísimos más recursos del Estado de los que aportan. La mayoría  cotizan por cantidades insignificantes y mañana, cuando cobren su pensión, escasa, se completará con el esfuerzo de los demás.",1,1,0.9991264939308167,1,0.8542155623435974,1,1,tie
Cuánta hipocresía en esos que defienden la religión católica y luego el inmigrante legal o ilegal pobre que los machaque  .pero el inmigrante legal o ilegal con dinero  Que los hay esos son bienvenidos,1,1,0.9993056058883667,1,0.9689577221870422,1,1,tie
O porque les corrían a golpes los grises... Te lo recuerdo,0,0,0.001363695482723415,0,0.07389334589242935,1,1,tie
"Bosch, según tengo entendido: la mujer de la Cruz Roja ha sido denunciada esta tarde por abuso sexual a inmigrantes ilegales. Esperamos que la Justicia la encarcele por mucho tiempo. Estaremos atentos a las noticias de la televisión. URL",0,1,0.9990098476409912,1,0.9455103874206543,0,0,tie
Es una enferma mental. URL,0,0,0.004311882890760899,0,0.08848670870065689,1,1,tie
"Si nos guiamos por esa regla , que venga todos y España que ya está echo mierda ,no quedarán ni sus raíces NO A LA INMIGRACIÓN ILEGAL , ME DA IGUAL SU SITUACION , QUE VAYAN A LLORAN LA PUERTA DE SUS GOBIERNOS..",1,1,0.999397873878479,1,0.9538155198097229,1,1,tie
"Un huevo de pato. Eso es la mentira más grande que se puede leer en tweter después de que el fascismo no existe en España.
Si los pirineos hablará te metías la lengua en el cul.",0,0,0.0006770996260456741,0,0.01865595020353794,1,1,tie
He leido que ya hace tiempo se acordo darles las Canarias y Ceuta y Melilla al moro....Quiza esto lo explique todo...,0,0,0.002005237154662609,0,0.13115261495113373,1,1,tie
"Curioso, les he leído y seguido durante unos días, todos los bulos hacen referencia única y exclusivamente a lo que se afirma o dice de Podemos, Sánchez...🤔🤔",0,0,0.0008758686017245054,0,0.0280919186770916,1,1,tie
"De hecho, son párrafos mezclados de varias noticias.

Europa Press.
Cadena Ser.
El País. 👇🏽👇🏽👇🏽 URL",0,0,0.0036306632682681084,0,0.02760304883122444,1,1,tie
"Habeis dicho tantas mentiras que ya no os cree nadie.
Defendéis tanto al psoe que se os ve el plumero.",0,0,0.0005618738359771669,0,0.024992594495415688,1,1,tie
Con 3 noticias y una tijera han fabricado un estupendo bulo de recorta-pega.,0,0,0.002175936009734869,0,0.07969509065151215,1,1,tie
Ustedes que vais a decir...,0,0,0.002380645601078868,0,0.07568282634019852,1,1,tie
"Está claro que es falso, pone que la Ministra de Trabajo es Magdalena Valerio y ahora es Yolanda Diaz de @user",0,0,0.0007898200419731438,0,0.04941745474934578,1,1,tie
"Viniendo del ministerio del interior comunista que tenemos, casi que le voy a dar toda la credibilidad....",0,0,0.0006684837862849236,0,0.04384293034672737,1,1,tie
Seguid la cuenta de @user que siempre dice la verdad.,0,0,0.003899728413671255,0,0.04048861563205719,1,1,tie
Es tan falso como que Magdalena Valerio no es la actual ministra de trabajo 🤦🏻‍♀️,0,0,0.0008819320937618613,0,0.04330621659755707,1,1,tie
"Cuando se quieren hacer las cosas se hacen, no se ponen tantas pegas. ILP para guardias civiles y PN de ESCALA BÁSICA.
Cuando se quiere d verdad ser AGRADECIDOS, se agradece y ya está.
Dijeron 2 semanas después de FORMAR gobierno, ya han pasado.
De bien NACIDOS ser agradecido",0,0,0.0007413949933834374,0,0.08453216403722763,1,1,tie
"Es falso que el ministerio del interior mande sus ""fuerzas del orden"" para reprimir referéndums democràticos! URL",0,0,0.0011190067743882537,0,0.07666894793510437,1,1,tie
Equiparacion retributiva de los funcionarios de pensiones. Ahora!,0,0,0.0005335771711543202,0,0.0906643494963646,1,1,tie
De este gobierno nadie en su sano juicio se cree nada!,0,0,0.0009486402850598097,0,0.03588543087244034,1,1,tie
Cuando el río suena agua lleva........,0,0,0.06633897870779037,0,0.2030210793018341,1,1,tie
La credibilidad institucional la teneis por el suelo. Es lo que habeis sembrado. La borregada si que os cree claro. Pero los que estamos despiertos y somos conscientes de la dictadura que estais montando no os creemos por supuesto. Y ni os vamos a creer.,0,0,0.0005234008422121406,0,0.05458425357937813,1,1,tie
"Lo es hoy y ahora, o no, pero no tardando mucho llegará la ratificación, solo hay que escuchar las declaraciones del ministro de Inclusión, Seguridad Social y Migraciones @user que ya avisa de los millones y millones de migrantes que necesitamos URL",1,1,0.9205842018127441,1,0.5145001411437988,1,1,tie
Eso es lo que hizo rajoy,0,0,0.0031820402946323156,0,0.08036252111196518,1,1,tie
"Pero quizás va siendo hora de aumentar plantillas, mejora de citas previas en el tiempo, certificados electrónicos y perseguir a la mafia que bloquea y revende las horas previas.... UNA VERGÜENZA reconocido desde dentro!",0,1,0.7051866054534912,0,0.2713537812232971,0,1,context_wins
"FALSO!! #MarlaskaDimision prometió la mejora de las condiciones laborales y salariales de los #funcionariosdeprisiones y se lo pasó por el arco del triunfo. Eso es @user e @user, falsedad. #sosprisiones URL",0,0,0.0006349972099997103,0,0.08446826040744781,1,1,tie
Qué poco faltará.. Para. Que haya alguna idea parecida,0,0,0.0024477795232087374,0,0.07386820763349533,1,1,tie
"La imagen es un montaje con noticias de varios años y diferentes medios de comunicación.

Además, el Gobierno rechazó esta medida en 2018 y el Ministerio del Interior nos lo ha desmentido.",0,0,0.0007647451711818576,0,0.04061491787433624,1,1,tie
"Y podrían argumentar un poco más cuando procedería? #nacionalidadYA
Existen españoles abandonados y relegados por falta de reconocimiento del IUS SANGUINIS por todo el mundo. Otros q han sido excluidos por edad..
Hasta cuándo las injusticias",0,0,0.010322924703359604,0,0.2979610562324524,1,1,tie
Solo una pequeña observación. Ese bulo no está en nada relacionado con la ley de nacionalidad sino se refiere a una mentirosa regularización de inmigrantes irregulares en España. Un abrazo,0,1,0.9947574138641357,1,0.7881568670272827,0,0,tie
"Una lástima. Ya vendría bien que pudieran trabajar, cotizar y vivir como ciudadanos normales.",1,0,0.009775250218808651,0,0.30573490262031555,0,0,tie
"❌ No, el Gobierno de Pedro Sánchez no ""ha aprobado"" un ""procedimiento extraordinario de regularización de inmigrantes"".

Esta imagen se viralizó a principios de año en España y al otro lado del océano Atlántico, pero era un montaje.  URL",0,0,0.05200136452913284,0,0.23448827862739563,1,1,tie
"No, este vídeo de un hombre negro asaltando una iglesia y pegando a un cura no está grabado en Canarias.

😱 Solo en una mañana nos lo enviasteis más de 150 veces, pero era un vídeo grabado al otro lado del Atlántico, en Guyana.
URL",0,0,0.007176446262747049,0,0.04402332380414009,1,1,tie
"❗️No, no hay pruebas de que el Gobierno tenga un tratado con Marruecos para regularizar y traer ""para acá"" a inmigrantes irregulares como afirma este audio.

URL",0,1,0.9989474415779114,1,0.9508644342422485,0,0,tie
"❌ No, ser español no te excluye de recibir la prestación por desempleo.

No hay ayudas al desempleo específicas para inmigrantes y la fotografía que se difunde, que siempre es la misma, mezcla dos tipos de prestaciones.

URL",0,0,0.0031805764883756638,0,0.3096265494823456,1,1,tie
"Esta noche de minicenas familiares o de encuentros por videoconferencia puede que te intenten colar alguno de los bulos de los que te hemos hablado este 2020.

Ten a mano nuestro número de WhatsApp (+34 644 229 319) para que no te cuelen ni uno 👉URL URL",0,0,0.008124151267111301,0,0.052513692528009415,1,1,tie
"Y si es un derecho que tengo, por que todavía no lo cobro?
No es de fiar, y este gobierno ha malversado los fondos para cumplir con sus primicias de partido y chanchullos. El pais les importa una mierda
Podré pedir interese de demora? (Ellos lo harían si no hubiera pagado on-time",0,0,0.029220234602689743,0,0.04217786714434624,1,1,tie
