comment_id,bt_text,bt_parent_text,bt_root_text,bt_hoax
s_237,#EquiparacionYa #En el General Específico y también #EquiparacionExtras #EquiparacionServiciosExtraordinario #Equiparacion2aAct #EquiparacionReservación #EquiparacionEnLaJubicacion @user @user @user #angelsdeazulyverde #NiUnsuicideMasEnFFCCSEyFAS URL,"Este fin de semana más de 1600 inmigrantes ilegales han entrado en nuestro país con #salud. El gobierno debe explicarnos con qué los mantendrá, a qué costo. Así que nunca habrá dinero para pagar #pensiones o #EquiparaciónAhora a la nuestra, entre otras cosas.","Este fin de semana más de 1600 inmigrantes ilegales han entrado en nuestro país con #salud. El gobierno debe explicarnos con qué los mantendrá, a qué costo. Así que nunca habrá dinero para pagar #pensiones o #EquiparaciónAhora a la nuestra, entre otras cosas.",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_238,Algunos van a un CIE en mocloa y otros a uno en galapagar..,"Este fin de semana más de 1600 inmigrantes ilegales han entrado en nuestro país con #salud. El gobierno debe explicarnos con qué los mantendrá, a qué costo. Así que nunca habrá dinero para pagar #pensiones o #EquiparaciónAhora a la nuestra, entre otras cosas.","Este fin de semana más de 1600 inmigrantes ilegales han entrado en nuestro país con #salud. El gobierno debe explicarnos con qué los mantendrá, a qué costo. Así que nunca habrá dinero para pagar #pensiones o #EquiparaciónAhora a la nuestra, entre otras cosas.",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_239,Gracias por el apoyo #SubidaNOESequiparacion #FalsaEquiparacion #TraiciónSindicalista #AsociacionesGCTraición #EquiparacionYa #SindicatosPNtraicionan @user @user #ILP2018Jusapol,"Este fin de semana más de 1600 inmigrantes ilegales han entrado en nuestro país con #salud. El gobierno debe explicarnos con qué los mantendrá, a qué costo. Así que nunca habrá dinero para pagar #pensiones o #EquiparaciónAhora a la nuestra, entre otras cosas.","Este fin de semana más de 1600 inmigrantes ilegales han entrado en nuestro país con #salud. El gobierno debe explicarnos con qué los mantendrá, a qué costo. Así que nunca habrá dinero para pagar #pensiones o #EquiparaciónAhora a la nuestra, entre otras cosas.",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_240,"Susanita, si hay dinero, es mala inversión, es mala gestión.","Este fin de semana más de 1600 inmigrantes ilegales han entrado en nuestro país con #salud. El gobierno debe explicarnos con qué los mantendrá, a qué costo. Así que nunca habrá dinero para pagar #pensiones o #EquiparaciónAhora a la nuestra, entre otras cosas.","Este fin de semana más de 1600 inmigrantes ilegales han entrado en nuestro país con #salud. El gobierno debe explicarnos con qué los mantendrá, a qué costo. Así que nunca habrá dinero para pagar #pensiones o #EquiparaciónAhora a la nuestra, entre otras cosas.",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_241,"Alguien le dice al padre que tenemos que elegir entre pagar los cheques de pago de los inmigrantes ILEGALES y su curación o pagar a la Iglesia, para ver que pronto el gilyprogressismo se sacude desde arriba. #AsturiasDefiendeEspaña #DefiendeEspaña #DefendeTusFronteras",,"Alguien le dice al padre que tenemos que elegir entre pagar los cheques de pago de los inmigrantes ILEGALES y su curación o pagar a la Iglesia, para ver que pronto el gilyprogressismo se sacude desde arriba. #AsturiasDefiendeEspaña #DefiendeEspaña #DefendeTusFronteras",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_242,"La noticia sería, ¿quién pagará por los medicamentos que los pensionistas dejarán de pagar? La respuesta es fácil y sí, es en la que estás pensando.",,"La noticia sería, ¿quién pagará por los medicamentos que los pensionistas dejarán de pagar? La respuesta es fácil y sí, es en la que estás pensando.",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_243,"La pregunta es: aquellos que van a pagar por esas drogas, y la atención médica gratuita para los ilegales, las carreteras q serán gratis, los 9M€ que ya han dado a los sindicatos, el partido Nazionalista, el salario y el hogar gratuito para los inmigrantes .....","La noticia sería, ¿quién pagará por los medicamentos que los pensionistas dejarán de pagar? La respuesta es fácil y sí, es en la que estás pensando.","La noticia sería, ¿quién pagará por los medicamentos que los pensionistas dejarán de pagar? La respuesta es fácil y sí, es en la que estás pensando.",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_244,"Todo para los españoles no interesa a nuestro gobierno, sólo quiere ayudar a okupas, inmigrantes ilegales y jets, igual a la política del Sr. Zapatero. Salud gratuita para los extranjeros y si te lastimas a ti mismo en Alemania para pagar. Tela, tela, tela... URL",,"Todo para los españoles no interesa a nuestro gobierno, sólo quiere ayudar a okupas, inmigrantes ilegales y jets, igual a la política del Sr. Zapatero. Salud gratuita para los extranjeros y si te lastimas a ti mismo en Alemania para pagar. Tela, tela, tela... URL",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_245,"Sánchez aumenta la estructura de los altos funcionarios del gobierno URL vía @user. Un aumento del 57%. Lo haremos. Pagaremos a todos los españoles. Este es el Nuevo Gobierno, caballeros. Duplica los cargos. El que iba a bajar los impuestos.",,"Sánchez aumenta la estructura de los altos funcionarios del gobierno URL vía @user. Un aumento del 57%. Lo haremos. Pagaremos a todos los españoles. Este es el Nuevo Gobierno, caballeros. Duplica los cargos. El que iba a bajar los impuestos.",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_246,"Diablos, pero si no puedes bajar tus impuestos, donde si no vas a sacar el dinero para pagar a los inmigrantes ilegales, la atención sanitaria universal para ellos sin dar un palo al agua, las concesiones a sus socios independentistas, el aumento en los cargos públicos y 1000 más ese día sale uno.","Sánchez aumenta la estructura de los altos funcionarios del gobierno URL vía @user. Un aumento del 57%. Lo haremos. Pagaremos a todos los españoles. Este es el Nuevo Gobierno, caballeros. Duplica los cargos. El que iba a bajar los impuestos.","Sánchez aumenta la estructura de los altos funcionarios del gobierno URL vía @user. Un aumento del 57%. Lo haremos. Pagaremos a todos los españoles. Este es el Nuevo Gobierno, caballeros. Duplica los cargos. El que iba a bajar los impuestos.",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_247,"Esto es lo que los trabajadores tenemos que pagar: 1) Salud Universal Libre 2) Recepción de inmigrantes ilegales, vivienda y apoyo. 3)@user @user puede pensar n aumentar los impuestos x pensiones,q ellos mismos no han gestionado URL",,"Esto es lo que los trabajadores tenemos que pagar: 1) Salud Universal Libre 2) Recepción de inmigrantes ilegales, vivienda y apoyo. 3)@user @user puede pensar n aumentar los impuestos x pensiones,q ellos mismos no han gestionado URL",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_248,"Resumen de la política de ""salud y atención"" de ZPedro: Grupo 1-Inmigrantes (si es ilegal, mejor): atención médica gratuita y subvenciones y subsidios. Grupo 2-Español: aborto, eutanasia y pago de impuestos para pagar por salud del grupo 1 y subsidios.",,"Resumen de la política de ""salud y atención"" de ZPedro: Grupo 1-Inmigrantes (si es ilegal, mejor): atención médica gratuita y subvenciones y subsidios. Grupo 2-Español: aborto, eutanasia y pago de impuestos para pagar por salud del grupo 1 y subsidios.",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_249,"De alguna manera usted tendrá que pagar por esa atención médica gratuita y los servicios ofrecidos a los inmigrantes ilegales. Muchas medidas ""progresivas"" pero no veo que poner su salario en un nivel aceptable URL vía @user",,"De alguna manera usted tendrá que pagar por esa atención médica gratuita y los servicios ofrecidos a los inmigrantes ilegales. Muchas medidas ""progresivas"" pero no veo que poner su salario en un nivel aceptable URL vía @user",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_250,"Está claro... Alguien tendrá que pagar por la agitación y propaganda de Chánchez. Es necesario pagar los 600 millones de euros que cuestan el retorno al turismo de salud, que regresa con plenos derechos en la atención de salud para los inmigrantes ilegales, que costará 500 millones de euros Elecciones ahora!!",,"Está claro... Alguien tendrá que pagar por la agitación y propaganda de Chánchez. Es necesario pagar los 600 millones de euros que cuestan el retorno al turismo de salud, que regresa con plenos derechos en la atención de salud para los inmigrantes ilegales, que costará 500 millones de euros Elecciones ahora!!",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_251,"El extraño caso de cómo un español tiene que pagar por la salud de los inmigrantes, legal e ilegal... Y el mismo caso al revés se ve cómo en esos países de donde provienen esos inmigrantes dejan morir a los españoles si no pagan primero. URL",,"El extraño caso de cómo un español tiene que pagar por la salud de los inmigrantes, legal e ilegal... Y el mismo caso al revés se ve cómo en esos países de donde provienen esos inmigrantes dejan morir a los españoles si no pagan primero. URL",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_252,"Pero es que allá arriba tienen Compromis y el corrupto PSCV, tiene que dar una alegría para pagar una tarifa más autónoma, para que reciban inmigrantes ilegales con saneamiento gratuito desde el minuto 1, y tomar una foto....",,"Pero es que allá arriba tienen Compromis y el corrupto PSCV, tiene que dar una alegría para pagar una tarifa más autónoma, para que reciban inmigrantes ilegales con saneamiento gratuito desde el minuto 1, y tomar una foto....",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_253,"#EXCLUSIVA El español, estará obligado por ley a pagar la URL Salud de los inmigrantes ilegales",,"#EXCLUSIVA El español, estará obligado por ley a pagar la URL Salud de los inmigrantes ilegales",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_254,"La turba de podemitas debe ser todos millonarios. Están encantados de que subamos los impuestos para que tengan todo lo que no aporta nada. Y luego presumen ser ""los de abajo"" Deben referirse a su capacidad mental. Allí están muy bajos.","#EXCLUSIVA El español, estará obligado por ley a pagar la URL Salud de los inmigrantes ilegales","#EXCLUSIVA El español, estará obligado por ley a pagar la URL Salud de los inmigrantes ilegales",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_255,"Y ya ni siquiera tienen que estar registrados, ser inmigrantes ilegales desde el minuto 1 es bueno para ellos!! Los españoles nos van a dejar para pagar la fiesta.","#EXCLUSIVA El español, estará obligado por ley a pagar la URL Salud de los inmigrantes ilegales","#EXCLUSIVA El español, estará obligado por ley a pagar la URL Salud de los inmigrantes ilegales",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_256,Algunas leyes de hacer estos socialistas,"#EXCLUSIVA El español, estará obligado por ley a pagar la URL Salud de los inmigrantes ilegales","#EXCLUSIVA El español, estará obligado por ley a pagar la URL Salud de los inmigrantes ilegales",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_257,Sólo pensar en ello me hace querer ir a Groenlandia a vivir para no pagarles nada a estos cabrones.,"#EXCLUSIVA El español, estará obligado por ley a pagar la URL Salud de los inmigrantes ilegales","#EXCLUSIVA El español, estará obligado por ley a pagar la URL Salud de los inmigrantes ilegales",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
s_258,"Por lo que puedo ver, no se quejan, no hacen guarimbas. Son lo mismo que los sudamericanos: en los laureles.","#EXCLUSIVA El español, estará obligado por ley a pagar la URL Salud de los inmigrantes ilegales","#EXCLUSIVA El español, estará obligado por ley a pagar la URL Salud de los inmigrantes ilegales",Costear la salud de los inmigrantes ilegales cuesta 1.100 millones de euros
