source,id,comment_id,text,level1,level2,level3,level4,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft,english_translation
detests,d_1049_01,d_1049,"Ningún gobierno tiene derecho a meter gentuza en nuestro pais para que violen, roben y asesinen a los españoles y todo pagado con el dinero de los impuestos de las víctimas, porque aquí en realidad, lo que está pasando es que los primeros que deberían estar en la cárcel son los políticos que acogen y protegen a delincuentes y son cómplices de de sus delitos, porque los fomentan y los subvencionan.",0,0,0,20200725_CR,1,1,1,1,0.9526,1,1,1,1,0.9526,"No government has the right to put pits into our country to have them rape, steal and kill Spanish and all paid with the money from the victim's taxes, because here actually, what's happening is that the first ones to be held in jail are the politicians who are welcome and protecting criminals and complicit with their crime, because they promote and subsidize them."
detests,d_1049_02,d_1049,"Si son sus niños, que los metan en sus casas y que violen a sus hijas y les roben y les maten a ellos.",d_1049_01,0,0,20200725_CR,1,1,1,1,0.9526,1,1,1,1,0.9526,"If they are their children, they put them into their homes and rape their daughters and steal them and kill them."
detests,d_1050_01,d_1050,"Pues si no quiere que se vayan, que los busque, los meta en su casa y trate de hacer algo bueno por ellos, por ejemplo decirles: niños eso que hicieron está muy mal, miren yo les doy todas mis pertenencias y así pueden ir vendiéndolas y por un tiempo no tendrán que robar.",0,0,0,20200725_CR,1,1,1,1,0.9526,1,1,0,1,0.7311,"If you don't want them to leave, get them, put them at their place and try and do something good for them, for example say to them: children that they did bad, look I give them all my belongings and so they can get them and for a while they won't have to steal."
detests,d_1051_01,d_1051,Es asombroso el nivel de estupidez-robotización del adoctrinamiento progre.,0,d_1050,d_1050,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,The level of stupidity - Romotization of progre indoctrination is surprising.
detests,d_1052_01,d_1052,"Los políticos lo toleran todo lo que no va contra ellos, baste fijarse en Iglesias, con su casoplón.",0,d_1041,d_1041,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"The politicians tolerate everything that doesn't go against them, but have to put an end to Churches with their stewards."
detests,d_1053_01,d_1053,?está noticia es verdad o se trata de propaganda hacia lo mal que están los pobrecitos en los centros de acogida?,0,0,0,20200725_CR,1,1,1,1,0.9526,1,1,0,1,0.7311,Is this news true or about propaganda about how bad poor people are at care centers?
detests,d_1054_01,d_1054,"ESTE GOBIERNO NO CUENTA LO QUE NOS CUESTA A LOS ESPAÑOLES DEL DINERO QUE PAGAMOS EN IMPUESTOS, MANTENER A ESTA PANDILLA DE MENAS QUE LA MAYORÍA DE ELLOS VIENEN SABIENDO QUE LES VAMOS A MANTENER A CUERPO DE REY Y CON UNA PAGUITA POR NO HACER NADA BUENO SOLO EL MAL.",0,0,0,20200725_CR,1,1,1,1,0.9526,0,0,0,0,0.0474,That's what we're talking about. That's what I'm talking about. That's what we're talking about.
detests,d_1054_02,d_1054,"NO CRITICO AL QUE VENGA CON BUENAS INTENCIONES, PERO HAY QUE ACABAR CON ESTE TEMA CUANTO ANTES, AUNQUE NOS CUESTE LA INTERESADA ""AMISTAD"" CON MOHAMED VI.",d_1054_01,0,0,20200725_CR,1,0,0,0,0.2689,1,0,0,0,0.2689,I don't think we have anything to do with anything but have to do with this.
detests,d_1054_03,d_1054,¿ SE HA INTERESADO EUROPA POR SABER ALGO SOBRE ESTE DESGOBIERNO PARA IMPONER MEDIDAS PARA QUE EL DINERO  NOS PRESTEN NO SE MALGASTE EN ESTA GENTE?,d_1054_02,0,0,20200725_CR,1,1,1,1,0.9526,0,1,1,1,0.7311,Is EUROPE interested to know something about this problem to put measures into place so that we don't get bad at this place?
detests,d_1054_04,d_1054,"NI SANCHEZ HA DICHO NADA Y LOS DEMÁS IGNORAN EL TEMA, ES LO MAS BARATO",d_1054_03,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,That's how bad they are.
detests,d_1055_01,d_1055,Menos quejas y más votos.,0,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Less complaints and more votes.
detests,d_1055_02,d_1055,Vota V*X,d_1055_01,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Votes
detests,d_1056_01,d_1056,Surrealista el nivel de buenismo.,0,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Surrealist level of buenism.
detests,d_1056_02,d_1056,"No queremos que se vayan, dice.",d_1056_01,0,0,20200725_CR,0,1,0,0,0.2689,0,1,0,0,0.2689,"We don't want them to leave, she says."
detests,d_1056_03,d_1056,"No queremos que se vayan, dice. Qué irritante inclinación existe hoy a excusar y justificar a todo malhechor, en vez de pedirles esfuerzo por adaptarse si quieren quedarse.",d_1056_02,0,0,20200725_CR,1,1,1,1,0.9526,1,1,1,1,0.9526,"We don't want them to leave, she says. What an annoying inclination today exists to excuse and justify every bad man, rather than ask them for an effort to adapt if they wish to stay."
detests,d_1057_01,d_1057,si quiere que esto se acabe vote a VOX,0,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"If you want this to end, vote for VOX."
detests,d_1058_01,d_1058,Cada día tengo más claro lo que son y para que están los comunistas antisistema podemitas.,0,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Each day I have more clear what they are and for what are the Communists anti-system Podemite.
detests,d_1058_02,d_1058,Destruir es sistema.,d_1058_01,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Destroy's system.
detests,d_1058_03,d_1058,"Un sistema que con fallos, nos ha llevado a gozar de una calidad de vida envidiada en medio mundo.",d_1058_02,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,A system that with mistakes has led us to enjoy an enviable quality of life throughout the world.
detests,d_1058_04,d_1058,Por eso quieren destruirnos.,d_1058_03,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,That's why they're trying to destroy us.
detests,d_1058_05,d_1058,"Sólo hay que ver que protege Podemos, siempre está a favor del mal.",d_1058_04,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,That's all we have to do about protecting them. We can. He's always for evil.
detests,d_1058_06,d_1058,"Protege a los Okupas, a los morosos, a los delincuentes, a los inmigrantes ilegales, se posicionan en contra de la Guardia Civil, Policía y cualquier cosa que sea la Ley y el Orden.",d_1058_05,0,0,20200725_CR,1,1,1,1,0.9526,0,0,1,0,0.2689,"It protects the Okupas, the outsiders, the criminals and illegal immigrants, and they stand up against Civil Guard, police and anything but law and order."
detests,d_1058_07,d_1058,Apoyan a los independentistas.,d_1058_06,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Support the independent.
detests,d_1058_08,d_1058,También a los proetarras.,d_1058_07,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Also to his proetars.
detests,d_1058_09,d_1058,"Están defendiendo a los agresores de Alsasua, 50 delincuentes dando una paliza a dos guardias civiles con sus parejas.",d_1058_08,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"They're defending the Alsasua aggressors, 50 criminals beating up two civil guards with their partners."
detests,d_1058_10,d_1058,"Allá donde está el mal, allí estará Podemos.",d_1058_09,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's where bad's at, that's where we can."
detests,d_1058_11,d_1058,"No comprendo cómo el PSOE ha perdido la dignidad y el honor, y a cambio de un sucio sillón, les ha puesto en el Gobierno.",d_1058_10,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"I do not understand how the PSOE has lost his dignity and honor and, in exchange for a dirty chair, put them into government."
detests,d_1058_12,d_1058,"Yo he sido votante socialista más de 20 años, ahora, el PSOE me ha perdido para siempre.",d_1058_11,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"I have been a Socialist vote for more than 20 years, and now, the PSOE has lost me forever."
detests,d_1059_01,d_1059,"1 - Punto uno, no se puede criminalizar a toda la inmigración, pues hacerlo sería incurrir en el mismo error de quienes dicen que todos los hombres somos unos violadores maltratadores.",0,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"1 - Paragraph 1, all immigration cannot be criminalized, for to do so would be to make the same mistake of those who say that we are all ill-treated rapists."
detests,d_1059_02,d_1059,"Hay inmigración legal, integrada y muy necesaria.",d_1059_01,0,0,20200725_CR,1,1,1,1,0.9526,1,1,0,1,0.7311,"There are legal, integrated and highly necessary immigration."
detests,d_1059_03,d_1059,2 - La inmigración ilegal es un problema y la solución se debe de acometer de forma valiente y desacomplejada.,d_1059_02,0,0,20200725_CR,1,1,1,1,0.9526,0,0,0,0,0.0474,2 - Illegal immigration is a problem and the solution should be addressed with courage and complexity.
detests,d_1059_04,d_1059,3 - Comentarios como los manifestados por la propia víctima hacen pensar que estamos muy alejados de poder abordar una solución acertada.,d_1059_03,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,3 - Comments as expressed by the victim itself make us think that we are far from an appropriate solution.
detests,d_1060_01,d_1060,Y ayer salió la noticia de un nigeriano que se ha llevado más de 80000€ en paguita que ni le correspondía haciéndose otro carnet nigeriano.,0,d_1059,d_1059,20200725_CR,1,1,1,1,0.9526,1,0,1,1,0.7311,And yesterday came up with news about a Nigerian who's been put up with more than 80000 €in paga and doesn't have to get another Nigerian license.
detests,d_1060_02,d_1060,Y todo eso en 10 años mientras que el.que ha trabajado y se queda en paro tiene un máximo de dos años de cobrarlo y encima mengua con el tiempo.,d_1060_01,d_1059,d_1059,20200725_CR,1,1,1,1,0.9526,1,0,1,1,0.7311,And all that in 10 years while his work and his unemployment have been up to two years to pay and his time goes down.
detests,d_1060_03,d_1060,"Pero nada, todo es generalizar",d_1060_02,d_1059,d_1059,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"But nothing, everything's generalizing"
detests,d_1061_01,d_1061,"Justo eso es lo que dice  VOX, así que ya sabe a quien votar la próxima vez!!",0,d_1059,d_1059,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's just what VOX says, so you know who to vote to next time!!"
detests,d_1062_01,d_1062,1- Punto uno. Eres un progre y como tal insolidario.,0,d_1059,d_1059,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,1 - Section 1. You're a progre and as an insolidarity.
detests,d_1062_02,d_1062,"Unicamente recurres a tópicos y lugares comunes en los que evidentemente no hay discusión pues todo el mundo esta de acuerdo, a partir de ahí te autoconcedes la licencia de ser superior moralmente a los demás y comienzas tu prédica inmoral y tu pontificado aberrante.",d_1062_01,d_1059,d_1059,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's all you resort to and have common place and place where there's obviously no discussion as everyone agrees, from that you get a license to be morally superior to others and start your immoral preaching and your aberrant pontificate."
detests,d_1062_03,d_1062,"Pero eso si, tu discurso disonante y paradogico engaña a muchos, aunque cada vez a menos.",d_1062_02,d_1059,d_1059,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"But that's right, your curious and paradoxical speech cheats up a lot, but less and less."
detests,d_1062_04,d_1062,2- No aportas más que palabrería hueca.,d_1062_03,d_1059,d_1059,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,2- Do nothing but empty words.
detests,d_1062_05,d_1062,3- Comentarios como el por ti manifestado hace pensar no solo que estemos muy lejos de la solución sino que vamos a ir a peor.,d_1062_04,d_1059,d_1059,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,3 - Comments as expressed by you make us think not only that we are far from the solution but that we will get worse.
detests,d_1063_01,d_1063,La víctima sufre síndrome de Estocolmo transitorio.,0,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,The victim suffers from transient Stockholm syndrome.
detests,d_1064_01,d_1064,"Por causas como esta, yo voto a Vox",0,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"For reasons like this, I vote Vox"
detests,d_1065_01,d_1065,"Es alucinante la mentalidad progresista de esta señora que consiste en que la victima pide perdon a los 2 criminales por que ha tenido que describirlos, pero insiste en que tal descripción no es por racismo y que tampoco los criminales hay que desplazarlos a su pais de origen y que sus delitos han de continuar aqui en otros cuellos siempre que no sean ella y su querida hija Marta.",0,0,0,20200725_CR,1,1,1,1,0.9526,1,1,1,1,0.9526,"The progressive mindset of this lady that she purports to forgive the two criminals because she had to describe them, but she insists that such a description isn't about racism and that even the criminals have to move them to their countries of origin and that their crimes have to continue here with other necks as long as they aren't her and her dear daughter Martha."
detests,d_1066_01,d_1066,igual necesitaban el móvil para felicitar a la abuelita.,0,d_1065,d_1065,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,They still needed their phone phone to congratulate Granny.
detests,d_1067_01,d_1067,"Anoche mientras dormía / Soñé, bendita ilusión,  / Que el censor no me borraba / Opinión tras opinión",0,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"Last night while I slept / dreamed, blessed illusion, / That the censor did not erase me / Opinion after review"
detests,d_1068_01,d_1068,"Muy, muy, muy bueno.",0,d_1067,d_1067,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"Very, very, very good."
detests,d_1069_01,d_1069,Los centros de menores no tutelados son escuelas de delincuentes.,0,0,0,20200725_CR,1,1,1,1,0.9526,1,0,1,1,0.7311,Uncare care centres are schools for offenders.
detests,d_1070_01,d_1070,Yo sí quiero que se vayan (o los expulsen) a su país con sus padres y con su rey.,0,d_1069,d_1069,20200725_CR,1,1,1,1,0.9526,1,0,1,1,0.7311,I do wish them to leave (or to expel them) their countries with their parents and their king.
detests,d_1071_01,d_1071,Suma y sigue...,0,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,Add and go...
detests,d_1072_01,d_1072,Parece imposible que el censor acepte un comentario agradeciendo que en la noticia se informe de la procedencia de los delincuentes.,0,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,It seems impossible for the censor to accept a comment and to thank them for their information about the provenance of the offenders.
detests,d_1072_02,d_1072,Algo que regularmente se esconde con intencionalidad política.,d_1072_01,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,That's something that's regularly hidden with political intention.
detests,d_1072_03,d_1072,Pues insisto en agradecer que se informe de que son magrebíes.,d_1072_02,0,0,20200725_CR,0,0,1,0,0.2689,0,0,1,0,0.2689,That's why I have to say that I have to thank you that they are Maghreb.
detests,d_1072_04,d_1072,A cada cual lo suyo.,d_1072_03,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,To each his own.
detests,d_1073_01,d_1073,El sueño progre es un sueño fallido,0,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,That's a bad dream.
detests,d_1074_01,d_1074,Muy común entre las victimas de la progresía.,0,d_1063,d_1063,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,That's very common with the victims of progress.
detests,d_1074_02,d_1074,Tiene duda de si la responsabilidad de lo sucedido es suya por formar parte de esta sociedad tan denostada y maltratada por el mundo progre.,d_1074_01,d_1063,d_1063,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,He has a doubt as to whether his responsibility for what happened lies with his as a part of this society so denoted and maltreated by the progre world.
detests,d_1075_01,d_1075,El sueño de las mentiras que sus votantes se creen.,0,d_1073,d_1073,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,The dream of lies his voters believe.
detests,d_1076_01,d_1076,"Y esperen que crezcan , no solo van a desmayar a las víctimas y no solo van a robar celulares !!!",0,0,0,20200725_CR,1,1,1,1,0.9526,1,1,0,1,0.7311,"And wait till they grow up, they're not just gonna faint them and they're not just gonna steal cellphones!"
detests,d_1077_01,d_1077,Es que solo con la pinta que tiene el dichodo tunel dan pocas ganas de meterse,0,0,0,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"It's just that with the looks of the dupple tunel, they're just so bad to get in."
detests,d_1078_01,d_1078,"Tiene Vd. razón, pero juro que el túnel es inocente.",0,d_1077,d_1077,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's right, but I swear the tunnel's innocent."
detests,d_1079_01,d_1079,No sé yo ...,0,d_1078,d_1077,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,I don't know...
detests,d_1079_02,d_1079,el túnel seguro que ha hecho algo,d_1079_01,d_1078,d_1077,20200725_CR,0,0,0,0,0.0474,0,0,0,0,0.0474,The tunnel sure did something
detests,d_1080_01,d_1080,No se puede tener a los MENAs sin futuro.,0,0,0,20200725_CR,0,0,1,0,0.2689,0,0,1,0,0.2689,Can't have MENA with no future.
detests,d_1080_02,d_1080,"Si no somos capaces de dárselo, obligatoriamente debemos devolverlos a su país.",d_1080_01,0,0,20200725_CR,1,1,1,1,0.9526,1,0,1,1,0.7311,"If we are unable to give them to them, we have to give them back to their countries."
