comment_id,backtranslated_text
s_1030,"Alguien que es acomodado en un país que no es suyo, en el que se le ha dado todo, hablando de racismo, el chiste se dice a sí mismo."
s_1031,¡No tenía dónde morir y está en la Asamblea de Madrid recogiendo pastizales!
s_1032,No hay más tontos.
s_1033,¿Racista? Pero uno de los reyes es negro!!!! URL
s_1034,Deberían echarlo del país.
s_1035,"En un país democrático, los ilegales como tú no tienen lugar."
s_1036,"¡Mira niño! ¡Ve a tu maldito país a establecer reglas y decir mierdas! ¿O qué pasa, que no tienes voz ni voto o qué??"
s_1037,¿Qué pensarás de los moros y cristianos de levantarse????
s_1038,El que no tiene lugar en España es este pedazo de cbron que entró ilegal y se folla al comerciante honesto Kick en el cvlo y regresó a su país
s_1039,"Bueno, si no te gusta lo que ves, de un país que te ha dado todo lo que tienes, recupéralo de donde vino. ¡Es muy simple!"
s_1040,"No digo lo que pienso, porque es fuerte incluso para mí..."
s_1041,"¡Incompetente, retardado!"
s_1042,"¿Y quién se cree que es? Para decir lo que debemos hacer en España, a su maldito país."
s_1043,Saca a ese ilegal de ese país que los españoles decentes están esperando.
s_1044,Vuelve a África...
s_1045,Que se joda... eso está claro.
s_1046,Dejar ir a t ^ m ^ r por c ^ l ^ el mmg este.
s_1047,"Debemos poner fin a los Magos en España, y traer otras grandes tradiciones africanas, como la ablación del clítoris. ¡Eso sería bueno para nuestro país!"
s_1048,"Pero si desde que recuerdo, siempre había un hombre negro en las cabalgatas del rey y por el tiempo en que no había tantos, pintaban a un hombre blanco con aceite y carbón, o betún. Tal vez le ponían camello y capa. ¿Dónde está el racismo?"
s_1049,"Digo que acabemos con el Islam en España, que es una religión e ideología sexista, sexista y criminal."
s_1050,Tener que aguantar a esta multitud y esa fiesta es insufrible.
s_1051,"Este manda es una mierda. Será necesario recordar que había un rey Mago negro. De todos modos, si no te gustan las tradiciones españolas, puedes volver a tu pueblo."
s_1052,Que este elemento está en el Congreso de los Diputados dice del maldito complejo que tenemos en España. Sólo espero que VOX consiga todos estos chuflas en un avión y los devuelva a su puta casa.
s_1053,¿Por qué no pides el final de la ablación?
s_1054,¿Y este chico de color que es??
s_1055,Así es como Baltasar te consigue el que te va a dar.
s_1056,Y algunos terminan siendo políticos!!!!!! URL
s_1057,Me acuerdo de alguien... URL.
s_1058,"Este es enviado a la mierda, y se acabó, para ir a su país a defender sus tradiciones y dejarnos a otros con la nuestra, es intolerable."
s_1059,No más tontos entran en este bendito país.
s_1060,"Y yo, junto con millones de españoles, les pido que vayan a TPC."
s_1061,"El mantero diciendo p0llezes, otra vez."
s_1062,"Tiene razón, es un país democrático, así que vas a salir de aquí y no pintas nada aquí."
s_1063,"Iba a extender +, pero pensé en ello mejor y prefiero responder ""como si fuera blanco"": Mbayé es un idiota en cualquier color En cualquier momento del día Y antes de responderme pienso que aquellos que te pagan el nivel de vida que nunca hubieras soñado merecen también respeto"
s_1064,"Melchor, ¿le diste la píldora?"
s_1065,"Si no te gusta Leon, ahí está la estación."
s_1066,"Si no te gusta, entonces tu maldito país."
s_1067,No sé qué hace que en España se folle para volver a su país paradisíaco un parásito menos.
s_1068,Y no es racista...
s_1069,"¡¡Primero, debemos terminar con los matrimonios infantiles de los musulmanes!!!"
s_1070,¡Al diablo con el conguito!
s_1071,"La izquierda vive de la provocación, el odio y el sectarismo."
s_1072,La cultura democrática africana que quiere imponernos en España
s_1073,"Esto será una mentira, ¿verdad?. ¿Qué pasa con los políticos púrpuras, que sólo buscan confrontación y provocación? Ellos no saben cómo hacer nada pero crear problemas donde no hay, en lugar de resolver lis que mi venida. Que se preocupen de reducir la recepción de la luz que es importante."
s_1074,Toca tu nariz lo que nos estábamos perdiendo
s_1075,"Este tipo, además de ser un imbécil, ¿qué hace?"
s_1076,"Pero si el personaje negro es el Rey!! ¿Dónde está el racismo? Sólo en la cabeza de este ignorante, inculto y resentido mafioso de su vida"
s_1077,"Mira, imbécil, saca a mi maldito negro de aquí y pondré a un asiático ahí. ¿Contento?"
s_1078,Los Magos van a traerle un pateador y regresar a su país de origen para exigir
s_1079,"Con lo que te gusta la mirra a los podemitas y dices estas cosas, vale la pena que el señor se quede sin camellos"
s_1080,Lo que no es normal es que uno venga de fuera para decir y decidir las costumbres del país que le ha dado la bienvenida. Y lo digo como extranjero. ¡Este es el fin!
s_1081,"¿Esto es idiota porque es negro o negro, negro xq nacido idiota?"
s_1082,¿Por eso viniste a España? @user @user URL
s_1083,"Si estás tan molesto por España, ¿por qué viniste?"
s_1084,Lo que Makelele nos dice el SUD!!!!
s_1085,Ya lleva mucho tiempo estar a salvo en tu idílico país.
s_1086,¡¡En un país democrático serio eres tú quien no sería diputado!!
s_1087,"Este tipo es idiota, que más integración y respeto por la diversidad que la leyenda de los 3 Magos"
s_1088,Es rabioso porque no le han dado el papel de Baltasar.
s_1089,"Si es musulmán, no le gusta Jesús, ni nada que tenga que ver con el cristianismo; camina y es golpeado, ignorante e intolerante, nada, ni nadie acabará con nuestras tradiciones."
s_1090,"Ayudante Mbaye... por favor, váyase ahora... luche por la democracia en su país de origen..."
s_1091,¿Qué sabrá este payaso lo que son los Magos...
s_1092,"Vamos a ver hermano, has venido a un país con tradiciones centenarias, incluso millennials. O aceptas lo que hay y te integras o tienes 3 salidas, por mar, aire o tierra. El boleto que les pagamos a todos. Por cierto más castellano y menos puño en alto."
s_1093,Acabo de enterarme de que Baltasar era el esclavo de Melchor y Gaspar... gracias Serigne por inventar mierda4.
s_1094,"Este tipo podría aprender un poco sobre las tradiciones españolas, porque vive a expensas del tesoro público español. ¡Tenemos que ser estúpidos e imprudentes!"
s_1095,"Todos podrían ser blancos, todos podrían ser negros, pero no. Hay un hombre blanco con el pelo blanco, hay un hombre blanco con el pelo castaño, y hay un hombre negro. ¿No es eso lo que no te gusta, es la tradición cristiana?"
s_1096,"Con la atonía que somos, no me sorprende en absoluto. Atacando y profanando España, es bien vista y altamente pagada."
s_1097,"¡Toda la mierda que no tuvo que tirar al dictador de servicio en su país va a venir y tirarlos aquí, ir a tu maldito país y gritar a esos, COBARDE!"
s_1098,¿El racista dirá que Baltasar no?
s_1099,Este tipo es una marioneta que he golpeado con la lotería y ni siquiera sabe lo que está diciendo... cuánto culo por metro cuadrado en este país.
s_1100,Eso es porque no ha sido llamado a ser Baltasar este año.
s_1101,Me encanta este hombre. !!! Participar en asuntos de su país árabe??? Y dejé las costumbres occidentales tranquilas. La infancia es sagrada...!!!
s_1102,¿Qué hemos hecho para merecer esto?
s_1103,En un país democrático no estaría donde está.
s_1104,"Pero si hay uno negro, uno musulmán y uno blanco!!! Voy a jugar lo que quieras si fueran los 3 blancos también protestaría."
s_1105,"Pondremos a los payasos en la tele, el primero."
s_1106,Sigue así para que los Reyes que lo ven todo sepan que estás actuando muy mal y te están trayendo carbón... URL
s_1107,A la una de la tarde.
s_1108,Que alguien le explique los reyes magos a ese pobre hombre para que deje de hacer el ridículo.
s_1109,que muestra que algunas razas no respetan las costumbres de otras y también confirma que hay razas con menos inteligencia que otras
s_1110,Qué maravilloso leer las opiniones de un tío preparado. Esto es lo que sucede cuando un analfabeto es votado por sus compañeros
s_1111,Tenemos que acabar con este tipo.
s_1112,"Ir payasos, ir a su país para recoger mierda. Porque eso es lo que estaban haciendo en su país hasta que fueron recibidos por los potemos. LOS REYES MAGOS, NO TOQUE!!!!"
s_1113,"Si no estuviéramos en democracia, incluso si fracasamos, seguirías cazando cocodrilos."
s_1114,"¿Qué hace este tipo en España, si no le gustan nuestras tradiciones de vuelta a África !! #TradicionesNoSeTocan"
s_1115,"El muy bueno acabará con Europa y el primero en caer y ser un estado islámico será España porque nunca nos defenderemos por miedo a ser llamados racistas., las mujeres españolas comienzan a comprar burkas que es lo que la izquierda está preparando para usted."
s_1116,Y estos son los bienes para la nación que la condecorada con la Cruz de Carlos III nos dejó.
s_1117,Lo que tenemos que terminar es con esta mierda de personajes.
s_1118,Este negro odia a los negros.
s_1119,Vete al infierno.
s_1120,Para volver a la suya que debe ser más democrático
s_1121,"Tener que aguantar esta mierda, y luego pagarle con nuestro dinero, me hace volar."
s_1122,Dice este caballero que entró ilegalmente en España
s_1123,¿No podemos ser mayores y más ignorantes conmutados por nosotros podemos wn un H.D.L.G.P. VETE TO THE MOREN SELVA? URL
s_1124,"Los Magos son dejados, pero vivió en Mantero sin pagar impuestos democráticamente, ¿verdad?"
s_1125,"Los Magos eran la representación de los 3 continentes conocidos, África, Asia y Europa, de ahí que las imágenes sacaran sus diferentes colores y razas, no hay nada más integrador, pero este cazurro no da por más."
s_1126,"Ese inmigrante que no se adapta o no respeta nuestra lengua, nuestra cultura y nuestras costumbres debe ser expulsado además de la revocación indefinida de la nacionalidad española. Se ríen de este país porque les permitimos vestirnos desde Payas@"
s_1127,Será mejor que lo mandemos a su país porque parece que al show no le gusta.
s_1128,¿Este tipo indocumentado que es?
s_1129,¡La medalla de Carlos III para el oscuro ya!!!!
s_1130,"Deja que se vaya de España si no le gustan nuestras tradiciones, no le hemos llamado para que venga porque querido no olvide que no es español tanto como lo pone en un papel"
s_1131,"Si los Reyes Magos fueran blancos, no nos quedaríamos con ninguna de las otras razas."
s_1132,Opinión de un condón defectuoso.
s_1133,"Es un país con mayoría católica que tiene sus creencias de que usted es musulmán, usted no va a venir a decirme lo que tengo que creer, porque siendo un país democrático ha pasado de ser ilegal a ser diputado, usted sucedería lo mismo en un país musulmán, usted no viene a darme lecciones o imponer creencias."
s_1134,"En el fondo, siento pena por este chico por haber caído en las manos de esa basura de la fiesta. Él era seguramente una persona noble y de buen corazón como muchos africanos, pero estas personas enfermas Podemos están embriagando su mente y alma con toda su suciedad."
s_1135,"¿No eran todos reyes, cumplidores de las ilusiones de los niños y no tan niños... ¿No es PapaNoel un trabajador jubilado explotado? Lo que dije.. MBAYE es T0NT0.. por qué t0nto es el que dice t0nterias"
s_1136,¿Eso no es PSG?
s_1137,Ese tipo tiene mucho en España.
s_1138,Lo que sabrá sobre los países democráticos y la legalidad.
s_1139,"Parece que tiene que venir a decirnos lo que es normal en un país democrático y lo que no. Por ejemplo, entrar por la fuerza es muy democrático, celebrar una tradición para nuestros hijos, durante décadas, es muy racista."
s_1140,Pero si este tipo ve tanto racismo ¿por qué no regresa a su país por lo que entró ilegalmente?
s_1141,Ininteligible a ignorante y racista como el dilante.
s_1142,Ahora ve y vota por Podemos y la izquierda.
s_1143,"Esto sólo sucede en este país de los anormales, vaya a Senegal usted, para decir algo en contra de sus costumbres, MBAYE usted si usted es racista y en un país democrático lo que no tiene lugar es su religión"
s_1144,"Debe ser racista porque el negro que viene es rey, paga el viaje, se acomoda para un poco de dulce y bebida, deja regalos y se va sin molestar mientras duermes."
