source,id,comment_id,text,level1,level2,level3,level4,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft,backtranslated_text
stereohoax,s_1320,s_1320,"Pero es lo común en muchos inmigrantes, vienen de un sitio peor y se quejan de las costumbres de donde han ido. Son unos mal educados e impresentables.",0,s_1316,s_894,SP064,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,"Pero es común en muchos inmigrantes, que vienen de un lugar peor y se quejan de las costumbres de las que se han ido. Son groseros e inpresentables."
stereohoax,s_1321,s_1321,El que no tiene cabida en este país es una basura como 🤬🤬,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,0.0,1.0,0.0,0.0,0.2689,El que no tiene lugar en este país es una basura como
stereohoax,s_1322,s_1322,"Pues ya sabe lo que tiene que hacer, volverse a su país que seguramente será mucho menos rassissta y más democrático, es que ya manda narices que un delincuente extranjero que vive de nuestros impuestos venga a intentar darnos lecciones.",0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,0.0,1.0,0.0,0.0,0.2689,"Porque ustedes saben lo que tienen que hacer, regresar a su país que seguramente será mucho menos rasista y más democrático, es que ustedes ya envían narices que un criminal extranjero que vive de nuestros impuestos viene a tratar de enseñarnos lecciones."
stereohoax,s_1323,s_1323,La incultura te hace ser racista...🤷‍♂️,0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Incultura te hace racista...
stereohoax,s_1324,s_1324,Que se vaya a su PUTO PAÍS este HIJO DE LA GRAN PUTA!!,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"¡¡Déjalo ir a su maldito país, hijo de puta!!"
stereohoax,s_1325,s_1325,"No te gusta???
Vete a tu casa a Camerún o de donde vengas...",0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,Vete a casa a Camerún o de donde vienes...
stereohoax,s_1326,s_1326,"Había que devolverlo a su país, pero con un cañón.",0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"Tenía que ser devuelto a su país, pero con un cañón."
stereohoax,s_1327,s_1327,Pero qué yo me entere. Mbayé ¿es negro o no es negro?,0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,¿Mbayé es negro o no?
stereohoax,s_1328,s_1328,Que le den por el culo,0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Que se joda por el culo.
stereohoax,s_1329,s_1329,"Señor Mbaye, le quedan cd's de Camela???",0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Sr. Mbaye, ¿tiene más CDs de Camela??"
stereohoax,s_1330,s_1330,"Que se adapte a nuestra cultura y si no le gusta, seguro que encuentra una patera con el motor en marcha.",0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"Eso se adapta a nuestra cultura y si no te gusta, seguramente encontrarás un pateador con el motor en marcha."
stereohoax,s_1331,s_1331,Le invito a que se vaya a su país de origen. Sería un gran regalo de Navidad,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,Les invito a ir a su país de origen. Sería un gran regalo de Navidad
stereohoax,s_1332,s_1332,"En un país democrático se respetan las tradiciones. En eso consiste la democracia. Los ofendiditos del sur llegan imponiendo sus mantras, y los borregos del norte se disculpan.",0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,0.0,1.0,0.0,0.0,0.2689,"En un país democrático, las tradiciones son respetadas, de eso se trata la democracia. La gente ofendida del sur viene imponiendo sus mantras, y las ovejas del norte se disculpan."
stereohoax,s_1333,s_1333,"A ver, copiabolsos, Papá Noel tiene tropecientos enanos trabajando a destajo todo el año sin asegurar, explota a los renos, y tú te metes con los Reyes Magos que cumplen la cuota con un afro-americano, como en Potemos. ¡Y de rey!
Tendrás tú queja.",0,s_894,s_894,SP064,0.0,1.0,1.0,1,0.7311,0.0,1.0,0.0,0.0,0.2689,"Ahora, bolsas de copia, Santa tiene unos cientos de enanos trabajando a destajo todo el año, sin seguridad, explota renos, y te metes con los Magos que cumplen con la cuota con un afroamericano, como en Potemos."
stereohoax,s_1334,s_1334,"En un país normal,  el único trabajo que encontraría sería precisamente de rey Baltasar en la cabalgata.",0,s_894,s_894,SP064,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,"En un país normal, el único trabajo que encontraría sería el rey Baltasar en el paseo a caballo."
stereohoax,s_1335,s_1335,"Se equivoca del todo, es una tradición de acogida de extranjeros, de integración, dado que ninguno de los Reyes Magos era de origen español, ni europeo. A ver si leen y se culturizan más ellos y los que nos hacéis eco de tanta tontería, para enfrentar a la sociedad",0,s_894,s_894,SP064,1.0,1.0,0.0,1,0.7311,0.0,1.0,0.0,0.0,0.2689,"Está completamente equivocado, es una tradición de acogida a extranjeros, de integración, ya que ninguno de los Magos eran de origen español o europeo. Para ver si leen y se vuelven más cultos ellos y aquellos que se hacen eco de nosotros de tanta insensatez, para enfrentarse a la sociedad"
stereohoax,s_1336,s_1336,"Sr. @user si estudia Vd. Historia sabrá que los ""Reyes Magos"" no es una tradición racista.
Eran magos con regalos para celebrar un cometa que habían visto. Igual no eran 3, pero sí de distinta procedencia. Tenga ilusión y no sea tan soso. URL",0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Sr. @user si usted estudia Historia usted sabrá que los ""Reyes Magos"" no es una tradición racista. Eran magos con regalos para celebrar un cometa que habían visto. Tal vez no eran 3, pero eran de origen diferente. Tener ilusión y no ser tan aburrido. URL"
stereohoax,s_1337,s_1337,Lo tiene muy fácil! Largarse al país del que vino.,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,¡Sal del país del que vienes!
stereohoax,s_1338,s_1338,"Hay que darle las gracias a este hombre.
Cuentas más bobadas dicen, más de cargan a Podemos. Y eso es bueno para España.",0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Tienes que darle las gracias a este hombre, más cuentas tontas dicen, más cargos a Podemos, y eso es bueno para España."
stereohoax,s_1339,s_1339,Este es gilipollas...,0,s_894,s_894,SP064,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,Esto es un imbécil...
stereohoax,s_1340,s_1340,"No se, debería estar orgulloso de que uno de nuestros amados reyes fuese negro.🤔",0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"No sé, debería estar orgulloso de que uno de nuestros amados reyes fuera negro."
stereohoax,s_1341,s_1341,"Pues que se marche a su pais si tan mal le va aqui con el"" racismo""",0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"Bueno, déjalo ir a su país si es tan malo para él aquí con racismo."
stereohoax,s_1342,s_1342,En un País democrático no tienen cabida seres como tú. Eras ilegal y te dedicabas a la venta ilegal de falsificaciones. Has ascendido en la sociedad gracias a un partido político que hunde España y prefiere a gente como tú. VETE A TU PAÍS y mira por él.,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,En un país democrático no hay lugar para seres como tú. Fuiste ilegal y te dedicaste a la venta ilegal de falsificaciones. Has ascendido a la sociedad gracias a un partido político que hunde España y prefiere a gente como tú. Ve a tu país y búscala.
stereohoax,s_1343,s_1343,Lo que no se es para que se le da publicidad al mier✓a seca este. Es que ni retweteo,0,s_894,s_894,SP064,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,Lo que no se debe dar publicidad a la mierda seca esta vez.
stereohoax,s_1344,s_1344,"A mamar de las tradiciones cristianas, y si no te gusta, a tu puta casa de vuelta URL",0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"Para chupar de las tradiciones cristianas, y si no te gusta, a tu maldita casa URL de vuelta"
stereohoax,s_1345,s_1345,"¿Por qué es racista? Hay uno negro, vale que está por que alguien tiene que cargar los paquetes, pero es un grupo interracial.",0,s_894,s_894,SP064,0.0,1.0,1.0,1,0.7311,0.0,1.0,0.0,0.0,0.2689,"Hay uno negro, está bien, porque alguien tiene que cargar los paquetes, pero es un grupo interracial."
stereohoax,s_1346,s_1346,Viva Los Reyes Magos URL,0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Viva Los Reyes Magos URL
stereohoax,s_1347,s_1347,"Si las minorías étnicas están representadas, porque están; si no están, porque no están. La cosa es protestar, y protestar falsamente para acceder al dinero público y nada más.",0,s_894,s_894,SP064,0.0,0.0,1.0,0,0.2689,0.0,0.0,0.0,0.0,0.0474,"Si las minorías étnicas están representadas, porque lo están; si no lo están, porque no lo están. La cosa es protestar, y protestar falsamente para acceder al dinero público y nada más."
stereohoax,s_1348,s_1348,En el fondo está cabreado porque no le han escogido a él. Racista? Menos mal que Baltasar es rey y no paje.,0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Lo bueno es que Baltasar es rey y no paga.
stereohoax,s_1349,s_1349,Perdona? Y de donde te has sacado esa idea tan tonta ? Porque vamos caballero haga usted el favor de meterse en sus cosas ..eso es muyyyyy ESPAÑOL SABES? así que guárdate tus lindas ideas y trabaja si quieres y si no sal corriendo así de fácil. Vamos hombre el que faltaba callaa,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"Lo siento, ¿y de dónde sacaste esa tonta idea?"
stereohoax,s_1350,s_1350,Que se vaya a su país y lo quite alli😠😠😠,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,Déjenlo ir a su país y llévenlo allí.
stereohoax,s_1351,s_1351,Ya esta invitado a salir de España que es un estado opresor y maléfico deje su escaño y a correr a ver si en otro sitio le aguantan las gilipoyeces varias,0,s_894,s_894,SP064,0.0,1.0,1.0,1,0.7311,0.0,1.0,0.0,0.0,0.2689,"Ya está invitado a salir de España, que es un estado opresivo y malvado, dejar su asiento y correr para ver si en otro lugar soporta las diferentes mentiras"
stereohoax,s_1352,s_1352,Hay tontos de todos los colores 😂😂😂😂😂,0,s_894,s_894,SP064,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,Hay tontos de todos los colores
stereohoax,s_1353,s_1353,"Podríamos darle un digno papel a este señor y al 80% de toda nuestra clase política en la película ""no mires arriba"". Este es el país que tenemos. Fuera Baltasar que según la leyenda era un noble culto y científico. Madre mía.",0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Podríamos darle a este caballero un papel digno y el 80% de toda nuestra clase política en la película ""No mires hacia arriba"". Este es el país que tenemos. Fuera de Baltasar que según la leyenda era un noble culto y científico."
stereohoax,s_1354,s_1354,Pero quién es este tío tan tonto?,0,s_894,s_894,SP064,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,¿Pero quién es este tipo tonto?
stereohoax,s_1355,s_1355,Que ponga orden en su país de origen que seguro allí no respetan nada...barcoo,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,Deja que ponga orden en su país de origen que seguro allí no respeta nada ... barco
stereohoax,s_1356,s_1356,URGENTE: que se lo haga mirar.,0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,URGENTE: haz que lo mire.
stereohoax,s_1357,s_1357,"Que puta mania tiene la peña extrangera de decirnos lo que debemos o no debemos de hacer , iros todos a tomar por culo y dejarnos en paz de una puta vez , so mierdas , perdón , es que me voy calentando .",0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"Qué manía tan extraña tiene la roca de decirnos lo que debemos o no debemos hacer, ir a la mierda y dejarnos solos por una vez, mierda, lo siento, me estoy calentando."
stereohoax,s_1358,s_1358,Este si quiere tradiciones que se vaya a su puta casa,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,Este si quiere que las tradiciones vayan a su puta casa.
stereohoax,s_1359,s_1359,Este gilipollas no sabe que hay un rey negro ???,0,s_894,s_894,SP064,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,¿Este imbécil no sabe que hay un rey negro?
stereohoax,s_1360,s_1360,"Lo que no tiene cabida es alguien como él, ni en nuestro país ni en el gobierno.

Si no respeta a España, que cohones hace aquí??

Que  se vaya a su país, haber si puede vivir del cuento como aquí.",0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"Lo que no tiene lugar es alguien como él, ni en nuestro país ni en el gobierno. Si no respeta a España, ¿qué hacen aquí los cohones? Que va a su país, hay si puede vivir de la historia como aquí."
stereohoax,s_1361,s_1361,Su pais es tan democrático que salió por patas,0,s_894,s_894,SP064,0.0,1.0,1.0,1,0.7311,0.0,1.0,0.0,0.0,0.2689,"Su país es tan democrático, que se fue por los pies."
stereohoax,s_1362,s_1362,"a ver tú, gilipollas, no sabes que hay un rey negro?? Racista tú y tú Puta madre. Antes de querer acabar con nuestras tradiciones vuelve a tu país a acabar con las tuyas y de paso con el subdesarrollo mental y económico.
Au.",0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"Tú, imbécil, ¿no sabes que hay un rey negro? Racista tú y tu puta madre. Antes de que quieras acabar con nuestras tradiciones vuelves a tu país para acabar con el tuyo y a través del subdesarrollo mental y económico."
stereohoax,s_1363,s_1363,"Pues que saquen a Melchor y lo cambien por otro,pagar tanta plata para tener semejantes lumbreras.",0,s_894,s_894,SP064,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,"Así que saca a Melchor y cambialo por otra persona, paga tanto dinero para tener esas luces."
stereohoax,s_1364,s_1364,Y el tiene cabida????,0,s_894,s_894,SP064,0.0,1.0,1.0,1,0.7311,0.0,1.0,0.0,0.0,0.2689,¿Y él tiene espacio??????
stereohoax,s_1365,s_1365,"Racista el, yo la veo una costumbre integradora ya que tambien hay un rey negro, y si él es el que no se integra ya sabe puerta y a reclamar a su país.",0,s_894,s_894,SP064,0.0,1.0,1.0,1,0.7311,0.0,1.0,0.0,0.0,0.2689,"Racista él, lo veo una costumbre integradora ya que también hay un rey negro, y si él es el que no se integra ya conoce la puerta y para reclamar su país."
stereohoax,s_1366,s_1366,El que no tiene cabida es él.. 😂😂,0,s_894,s_894,SP064,0.0,1.0,1.0,1,0.7311,0.0,1.0,0.0,0.0,0.2689,El que no tiene lugar es él ..
stereohoax,s_1367,s_1367,A Serigne que le traigan carbón.,0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Serigne consigue carbón.
stereohoax,s_1368,s_1368,Que se vaya a su casa 🏠 URL,0,s_894,s_894,SP064,0.0,1.0,1.0,1,0.7311,0.0,1.0,0.0,0.0,0.2689,Ir a la URL de tu casa
stereohoax,s_1369,s_1369,Si estás en España y encima venistes ilegal es para cumplir con las costumbres de éste país y si no te gusta veré por donde vinistes,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"Si estás en España y eres ilegal, es para cumplir con las costumbres de este país, y si no te gusta, veré de dónde vienes."
stereohoax,s_1370,s_1370,Racista de que? Si hay un negro en ellos y encima es el único negro que no roba.,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,Si hay un negro en ellos y es el único negro que no roba.
stereohoax,s_1371,s_1371,Pa su casa,0,s_894,s_894,SP064,0.0,1.0,1.0,1,0.7311,0.0,1.0,0.0,0.0,0.2689,Pa su casa
stereohoax,s_1372,s_1372,Que me lo dejen Ami que yo le explicó,0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Déjame a mí, Ami, a quien te expliqué."
stereohoax,s_1373,s_1373,A mí me llevan preso,0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Me están tomando prisionero.
stereohoax,s_1374,s_1374,Que se vaya a tomar porsaco,0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Tomemos un poco de porsaco.
stereohoax,s_1375,s_1375,"Yo pido acabar politicamente con tipos como este independientemente que sea blanco, negro o amarillo. La estupidez no entiende de razas.",0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Pido el fin político de tipos como este, independientemente de si son blancos, negros o amarillos."
stereohoax,s_1376,s_1376,Este partido va a desparecer así q no le hagáis mucho caso …,0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,Este juego va a desaparecer así que no le prestes demasiada atención...
stereohoax,s_1377,s_1377,Vete a tu tierra.,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,Ve a tu tierra.
stereohoax,s_1378,s_1378,Fumate otro compa!!,0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,¡¡¡Fuma otro amigo!!!
stereohoax,s_1379,s_1379,"Vete a la MIERDA, tontolaba",0,s_894,s_894,SP064,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,"¡Vete al infierno, tonto!"
stereohoax,s_1380,s_1380,Otro anormal suelto por el mundo que viene a decirnos lo que está bien o mal. Mira tío tira pa tu tierra si aquí somos tan racistas. ¿Pero porque a España solo llegan los más tontos de cada lugar?,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,Otro anormal suelto en el mundo que viene a decirnos lo que está bien o mal mira tío tira tu tierra si somos tan racistas aquí pero ¿por qué sólo el más tonto de todos los lugares llegan a España?
stereohoax,s_1381,s_1381,"En un país normal, un inmigrante que entró de manera ilegal no podría seguir en el o mucho menos ser político pero bueno es de @user que vamos a pedir",0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,"En un país normal, un inmigrante que entró ilegalmente no podría permanecer en el o mucho menos político pero bueno es de @user que vamos a pedir"
stereohoax,s_1382,s_1382,"-Estoy deseando concoer su opinión de la Hanukkah, el Id Al Fitr, Eid al ­Adha, Lama Tsongkhapa, deDiwali, etc...
+Esas no son católicas!
-Ah! perdón...",0,s_894,s_894,SP064,0.0,1.0,0.0,0,0.2689,0.0,1.0,0.0,0.0,0.2689,"""Espero escuchar su opinión sobre el Hanukkah, el Id Al Fitr, Eid al-Adha, Lama Tsongkhapa, DeDiwali, etc... +Esos no son católicos!"""
stereohoax,s_1383,s_1383,"Por tierra, mar o aire.
Como quieras, lárgate, Serigne.
Nuestras tradiciones se quedan.
Y más las de los niños. SON SAGRADOS.
Sóis escoria.",0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,0.0,0.0,0.0,0.0,0.0474,"Por tierra, mar o aire, como quieras, vete, Serigne, nuestras tradiciones se quedan, y más niños."
stereohoax,s_1384,s_1384,Vera a tu país a esperar al hada del bosque y así dejas de decir sandeces. Gañán.,0,s_894,s_894,SP064,1.0,1.0,1.0,1,0.9526,1.0,1.0,0.0,1.0,0.7311,Verás a tu país esperando al hada del bosque y así dejarás de decir tonterías.
stereohoax,s_1385,s_1385,"Se refiere a pintar a Baltasar d negro, pero claro eso no llega a tanto racista como éste titular",0,s_894,s_894,SP064,0.0,0.0,0.0,0,0.0474,0.0,0.0,0.0,0.0,0.0474,"Se refiere a la pintura Baltasar d negro, pero por supuesto que no llega a ser tan racista como este titular"
